epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
4,,,2279,,,,,,,,,,0.6247116327285767,,,,,,,,,,
4,,,2299,,,,,,,,,,0.6527929902076721,,,,,,,,,,
4,,,2319,,,,,,,,,,0.2532403767108917,,,,,,,,,,
4,,,2339,,,,,,,,,,0.315659761428833,,,,,,,,,,
4,,,2359,,,,,,,,,,0.26288414001464844,,,,,,,,,,
4,,,2379,,,,,,,,,,0.25546103715896606,,,,,,,,,,
4,,,2399,,,,,,,,,,0.2816975712776184,,,,,,,,,,
4,,,2419,,,,,,,,,,0.3207305371761322,,,,,,,,,,
4,,,2439,,,,,,,,,,0.20614121854305267,,,,,,,,,,
4,,,2459,,,,,,,,,,0.2883695363998413,,,,,,,,,,
4,,,2479,,,,,,,,,,0.27458590269088745,,,,,,,,,,
4,,,2499,,,,,,,,,,0.2580149471759796,,,,,,,,,,
4,,,2519,,,,,,,,,,0.3677593767642975,,,,,,,,,,
4,,,2539,,,,,,,,,,0.197846919298172,,,,,,,,,,
4,,,2559,,,,,,,,,,0.3193172216415405,,,,,,,,,,
4,,,2579,,,,,,,,,,0.4390243887901306,,,,,,,,,,
4,,,2599,,,,,,,,,,0.46129438281059265,,,,,,,,,,
4,,,2619,,,,,,,,,,0.5441821217536926,,,,,,,,,,
4,,,2639,,,,,,,,,,0.2824859321117401,,,,,,,,,,
4,,,2659,,,,,,,,,,0.2984529435634613,,,,,,,,,,
4,,,2679,,,,,,,,,,0.2646450996398926,,,,,,,,,,
4,,,2689,,,,,,,,,,,0.576236367225647,0.7491706609725952,0.5544668436050415,3.1468193531036377,0.6099554896354675,0.37874603271484375,0.4884987771511078,0.4898902475833893,0.8514774441719055,0.576236367225647
4,,,2689,,,,,,,,0.769656240940094,0.41279903054237366,,,,,,,,,,,
,0.00017999999999999998,0.00017999999999999998,2690,,,,,,,,,,,,,,,,,,,,
5,,,2699,,,,,,,,,,0.2281702756881714,,,,,,,,,,
5,,,2719,,,,,,,,,,0.6396759152412415,,,,,,,,,,
5,,,2739,,,,,,,,,,0.17332713305950165,,,,,,,,,,
5,,,2759,,,,,,,,,,0.36904284358024597,,,,,,,,,,
5,,,2779,,,,,,,,,,0.3686092495918274,,,,,,,,,,
5,,,2799,,,,,,,,,,0.17888221144676208,,,,,,,,,,
5,,,2819,,,,,,,,,,0.2577483057975769,,,,,,,,,,
5,,,2839,,,,,,,,,,0.13236752152442932,,,,,,,,,,
5,,,2859,,,,,,,,,,0.39324459433555603,,,,,,,,,,
5,,,2879,,,,,,,,,,0.4407193660736084,,,,,,,,,,
5,,,2899,,,,,,,,,,0.22171542048454285,,,,,,,,,,
5,,,2919,,,,,,,,,,0.8447479605674744,,,,,,,,,,
5,,,2939,,,,,,,,,,0.8320863842964172,,,,,,,,,,
5,,,2959,,,,,,,,,,0.2145504653453827,,,,,,,,,,
5,,,2979,,,,,,,,,,0.23834800720214844,,,,,,,,,,
5,,,2999,,,,,,,,,,0.4099028706550598,,,,,,,,,,
5,,,3019,,,,,,,,,,0.17311827838420868,,,,,,,,,,
5,,,3039,,,,,,,,,,0.2333032637834549,,,,,,,,,,
5,,,3059,,,,,,,,,,0.6693646311759949,,,,,,,,,,
5,,,3079,,,,,,,,,,0.4221947491168976,,,,,,,,,,
5,,,3099,,,,,,,,,,0.18411627411842346,,,,,,,,,,
5,,,3119,,,,,,,,,,0.4032192528247833,,,,,,,,,,
5,,,3139,,,,,,,,,,0.8550121784210205,,,,,,,,,,
5,,,3159,,,,,,,,,,0.2381647825241089,,,,,,,,,,
5,,,3179,,,,,,,,,,0.15198104083538055,,,,,,,,,,
5,,,3199,,,,,,,,,,0.16345934569835663,,,,,,,,,,
5,,,3219,,,,,,,,,,0.7424291372299194,,,,,,,,,,
5,,,3227,,,,,,,,,,,0.6094835996627808,0.7458243370056152,0.5959096550941467,3.1132659912109375,0.6444246172904968,0.4211321175098419,0.5050408244132996,0.5407528877258301,0.8874801993370056,0.6094835996627808
5,,,3227,,,,,,,,0.7896672487258911,0.3842321038246155,,,,,,,,,,,
,0.00020999999999999998,0.00020999999999999998,3228,,,,,,,,,,,,,,,,,,,,
6,,,3239,,,,,,,,,,0.15180553495883942,,,,,,,,,,
6,,,3259,,,,,,,,,,0.1354302167892456,,,,,,,,,,
6,,,3279,,,,,,,,,,0.25845810770988464,,,,,,,,,,
6,,,3299,,,,,,,,,,0.33796679973602295,,,,,,,,,,
6,,,3319,,,,,,,,,,0.2269960641860962,,,,,,,,,,
6,,,3339,,,,,,,,,,0.37865519523620605,,,,,,,,,,
6,,,3359,,,,,,,,,,0.1497080773115158,,,,,,,,,,
6,,,3379,,,,,,,,,,0.2833338975906372,,,,,,,,,,
6,,,3399,,,,,,,,,,0.19590410590171814,,,,,,,,,,
6,,,3419,,,,,,,,,,0.40137964487075806,,,,,,,,,,
6,,,3439,,,,,,,,,,0.6113114953041077,,,,,,,,,,
6,,,3459,,,,,,,,,,0.18846860527992249,,,,,,,,,,
6,,,3479,,,,,,,,,,0.4584878087043762,,,,,,,,,,
6,,,3499,,,,,,,,,,0.5574686527252197,,,,,,,,,,
6,,,3519,,,,,,,,,,0.3129340410232544,,,,,,,,,,
6,,,3539,,,,,,,,,,0.6344514489173889,,,,,,,,,,
6,,,3559,,,,,,,,,,0.1307271420955658,,,,,,,,,,
6,,,3579,,,,,,,,,,0.5523167848587036,,,,,,,,,,
6,,,3599,,,,,,,,,,0.3336353898048401,,,,,,,,,,
6,,,3619,,,,,,,,,,0.19944961369037628,,,,,,,,,,
6,,,3639,,,,,,,,,,0.3583410680294037,,,,,,,,,,
6,,,3659,,,,,,,,,,0.5045567750930786,,,,,,,,,,
6,,,3679,,,,,,,,,,0.18658947944641113,,,,,,,,,,
6,,,3699,,,,,,,,,,0.1575556993484497,,,,,,,,,,
6,,,3719,,,,,,,,,,0.14166733622550964,,,,,,,,,,
6,,,3739,,,,,,,,,,0.14238210022449493,,,,,,,,,,
6,,,3759,,,,,,,,,,0.3642869293689728,,,,,,,,,,
6,,,3765,,,,,,,,,,,0.6094020009040833,0.7437641024589539,0.6098183393478394,2.980117082595825,0.6178791522979736,0.4115700423717499,0.4924643635749817,0.624764621257782,0.7364085912704468,0.6094020009040833
6,,,3765,,,,,,,,0.7993263602256775,0.3704690635204315,,,,,,,,,,,
,0.00023999999999999998,0.00023999999999999998,3766,,,,,,,,,,,,,,,,,,,,
7,,,3779,,,,,,,,,,0.2638222575187683,,,,,,,,,,
7,,,3799,,,,,,,,,,0.2240128219127655,,,,,,,,,,
