epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
9,,,5079,,,,,,,,,,0.10191840678453445,,,,,,,,,,
9,,,5099,,,,,,,,,,0.27443164587020874,,,,,,,,,,
9,,,5119,,,,,,,,,,0.05824059993028641,,,,,,,,,,
9,,,5139,,,,,,,,,,0.20571768283843994,,,,,,,,,,
9,,,5159,,,,,,,,,,0.18887844681739807,,,,,,,,,,
9,,,5179,,,,,,,,,,0.281604528427124,,,,,,,,,,
9,,,5199,,,,,,,,,,0.14737927913665771,,,,,,,,,,
9,,,5219,,,,,,,,,,0.060209691524505615,,,,,,,,,,
9,,,5239,,,,,,,,,,0.0480329729616642,,,,,,,,,,
9,,,5259,,,,,,,,,,0.20413175225257874,,,,,,,,,,
9,,,5279,,,,,,,,,,0.05277436971664429,,,,,,,,,,
9,,,5299,,,,,,,,,,0.2161719650030136,,,,,,,,,,
9,,,5319,,,,,,,,,,0.39894503355026245,,,,,,,,,,
9,,,5339,,,,,,,,,,0.2897813320159912,,,,,,,,,,
9,,,5359,,,,,,,,,,0.1348644196987152,,,,,,,,,,
9,,,5379,,,,,,,,,,0.18437477946281433,,,,,,,,,,
9,,,5379,,,,,,,,,,,0.4595644474029541,0.6004235744476318,0.4041019678115845,6.390743255615234,0.5832058191299438,0.22174131870269775,0.3727954030036926,0.6279635429382324,0.7488584518432617,0.4595644474029541
9,,,5379,,,,,,,,0.838701605796814,0.2075435370206833,,,,,,,,,,,
,0.00029890633111470807,0.00029890633111470807,5380,,,,,,,,,,,,,,,,,,,,
10,,,5399,,,,,,,,,,0.3351022005081177,,,,,,,,,,
10,,,5419,,,,,,,,,,0.08238334953784943,,,,,,,,,,
10,,,5439,,,,,,,,,,0.11855993419885635,,,,,,,,,,
10,,,5459,,,,,,,,,,0.07787040621042252,,,,,,,,,,
10,,,5479,,,,,,,,,,0.0693916603922844,,,,,,,,,,
10,,,5499,,,,,,,,,,0.1128326952457428,,,,,,,,,,
10,,,5519,,,,,,,,,,0.06668305397033691,,,,,,,,,,
10,,,5539,,,,,,,,,,0.2855105698108673,,,,,,,,,,
10,,,5559,,,,,,,,,,0.08902280777692795,,,,,,,,,,
10,,,5579,,,,,,,,,,0.7336939573287964,,,,,,,,,,
10,,,5599,,,,,,,,,,0.4141807556152344,,,,,,,,,,
10,,,5619,,,,,,,,,,0.43706992268562317,,,,,,,,,,
10,,,5639,,,,,,,,,,0.2161354273557663,,,,,,,,,,
10,,,5659,,,,,,,,,,0.40727686882019043,,,,,,,,,,
10,,,5679,,,,,,,,,,0.12614358961582184,,,,,,,,,,
10,,,5699,,,,,,,,,,0.07790227234363556,,,,,,,,,,
10,,,5719,,,,,,,,,,0.22110791504383087,,,,,,,,,,
10,,,5739,,,,,,,,,,0.6492978930473328,,,,,,,,,,
10,,,5759,,,,,,,,,,0.20048272609710693,,,,,,,,,,
10,,,5779,,,,,,,,,,0.17105886340141296,,,,,,,,,,
10,,,5799,,,,,,,,,,0.06611137092113495,,,,,,,,,,
10,,,5819,,,,,,,,,,0.1982981562614441,,,,,,,,,,
10,,,5839,,,,,,,,,,0.11269130557775497,,,,,,,,,,
10,,,5859,,,,,,,,,,0.05177618935704231,,,,,,,,,,
10,,,5879,,,,,,,,,,0.0999290868639946,,,,,,,,,,
10,,,5899,,,,,,,,,,0.15038886666297913,,,,,,,,,,
10,,,5917,,,,,,,,,,,0.6528100371360779,0.7678691744804382,0.655203104019165,2.9216468334198,0.6911221742630005,0.48825499415397644,0.5250080823898315,0.7149122953414917,0.8334461450576782,0.6528100371360779
10,,,5917,,,,,,,,0.8505146503448486,0.19579491019248962,,,,,,,,,,,
,0.00029754298604207154,0.00029754298604207154,5918,,,,,,,,,,,,,,,,,,,,
11,,,5919,,,,,,,,,,0.12002068758010864,,,,,,,,,,
11,,,5939,,,,,,,,,,0.25346630811691284,,,,,,,,,,
11,,,5959,,,,,,,,,,0.36479830741882324,,,,,,,,,,
11,,,5979,,,,,,,,,,0.02580971084535122,,,,,,,,,,
11,,,5999,,,,,,,,,,0.09167441725730896,,,,,,,,,,
11,,,6019,,,,,,,,,,0.30458542704582214,,,,,,,,,,
11,,,6039,,,,,,,,,,0.2119879424571991,,,,,,,,,,
11,,,6059,,,,,,,,,,0.048586130142211914,,,,,,,,,,
