epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc
8,,,6459,,,,,,,,1.403949499130249,,,,
8,,,6461,,,,,,,,,0.39582452178001404,0.3149269223213196,10.686976432800293,0.23721836507320404
8,,,6461,,,,,,0.3597900867462158,2.2719783782958984,,,,,
,0.00045000000000000004,0.00045000000000000004,6462,,,,,,,,,,,,
9,,,6479,,,,,,,,1.6917815208435059,,,,
9,,,6499,,,,,,,,3.856563091278076,,,,
9,,,6519,,,,,,,,1.0724520683288574,,,,
9,,,6539,,,,,,,,2.4171788692474365,,,,
9,,,6559,,,,,,,,1.3400049209594727,,,,
9,,,6579,,,,,,,,1.4594354629516602,,,,
9,,,6599,,,,,,,,3.545259475708008,,,,
9,,,6619,,,,,,,,3.32034969329834,,,,
9,,,6639,,,,,,,,1.513082504272461,,,,
9,,,6659,,,,,,,,2.595104217529297,,,,
9,,,6679,,,,,,,,1.06813645362854,,,,
9,,,6699,,,,,,,,1.2466473579406738,,,,
9,,,6719,,,,,,,,1.3025660514831543,,,,
9,,,6739,,,,,,,,3.340928077697754,,,,
9,,,6759,,,,,,,,0.9532079100608826,,,,
9,,,6779,,,,,,,,3.467660665512085,,,,
9,,,6799,,,,,,,,3.4091920852661133,,,,
9,,,6819,,,,,,,,3.0593819618225098,,,,
9,,,6839,,,,,,,,3.0292892456054688,,,,
9,,,6859,,,,,,,,1.7689862251281738,,,,
9,,,6879,,,,,,,,2.656385660171509,,,,
9,,,6899,,,,,,,,4.442349910736084,,,,
9,,,6919,,,,,,,,1.471441626548767,,,,
9,,,6939,,,,,,,,2.266125440597534,,,,
9,,,6959,,,,,,,,2.7072653770446777,,,,
9,,,6979,,,,,,,,1.1293327808380127,,,,
9,,,6999,,,,,,,,0.968843936920166,,,,
9,,,7019,,,,,,,,1.3854973316192627,,,,
9,,,7039,,,,,,,,3.3745265007019043,,,,
9,,,7059,,,,,,,,1.6189160346984863,,,,
9,,,7079,,,,,,,,2.7837212085723877,,,,
9,,,7099,,,,,,,,1.058523178100586,,,,
9,,,7119,,,,,,,,1.671778678894043,,,,
9,,,7139,,,,,,,,1.319840908050537,,,,
9,,,7159,,,,,,,,0.8247610330581665,,,,
9,,,7179,,,,,,,,2.943347692489624,,,,
9,,,7179,,,,,,,,,0.332949697971344,0.21963876485824585,8.011730194091797,0.17412343621253967
9,,,7179,,,,,,0.3516026735305786,2.326647996902466,,,,,
,0.0005,0.0005,7180,,,,,,,,,,,,
10,,,7199,,,,,,,,1.4624061584472656,,,,
10,,,7219,,,,,,,,1.2238112688064575,,,,
10,,,7239,,,,,,,,1.2563003301620483,,,,
10,,,7259,,,,,,,,2.7621212005615234,,,,
10,,,7279,,,,,,,,2.555255174636841,,,,
10,,,7299,,,,,,,,1.7112815380096436,,,,
10,,,7319,,,,,,,,1.128925085067749,,,,
10,,,7339,,,,,,,,1.2062839269638062,,,,
10,,,7359,,,,,,,,3.1931536197662354,,,,
10,,,7379,,,,,,,,3.3631339073181152,,,,
10,,,7399,,,,,,,,1.456350326538086,,,,
10,,,7419,,,,,,,,1.8282029628753662,,,,
10,,,7439,,,,,,,,1.1438004970550537,,,,
10,,,7459,,,,,,,,2.6350245475769043,,,,
10,,,7479,,,,,,,,1.0833075046539307,,,,
10,,,7499,,,,,,,,0.9081781506538391,,,,
10,,,7519,,,,,,,,1.254676342010498,,,,
10,,,7539,,,,,,,,1.5790705680847168,,,,
10,,,7559,,,,,,,,2.9316599369049072,,,,
10,,,7579,,,,,,,,2.8653807640075684,,,,
10,,,7599,,,,,,,,2.5645179748535156,,,,
10,,,7619,,,,,,,,2.1461243629455566,,,,
10,,,7639,,,,,,,,1.2570892572402954,,,,
10,,,7659,,,,,,,,2.7753586769104004,,,,
10,,,7679,,,,,,,,1.2202587127685547,,,,
10,,,7699,,,,,,,,2.3633522987365723,,,,
10,,,7719,,,,,,,,1.3528003692626953,,,,
10,,,7739,,,,,,,,1.343700647354126,,,,
10,,,7759,,,,,,,,2.8506603240966797,,,,
10,,,7779,,,,,,,,1.2347687482833862,,,,
10,,,7799,,,,,,,,1.052107810974121,,,,
10,,,7819,,,,,,,,3.2227375507354736,,,,
10,,,7839,,,,,,,,3.4701921939849854,,,,
10,,,7859,,,,,,,,0.8232488632202148,,,,
10,,,7879,,,,,,,,3.171963691711426,,,,
10,,,7897,,,,,,,,,0.31334739923477173,0.1963508129119873,5.5940775871276855,0.15278929471969604
10,,,7897,,,,,,0.34798797965049744,2.273449420928955,,,,,
,0.0004998477067547739,0.0004998477067547739,7898,,,,,,,,,,,,
11,,,7899,,,,,,,,2.027740240097046,,,,
11,,,7919,,,,,,,,3.3885233402252197,,,,
11,,,7939,,,,,,,,1.9946002960205078,,,,
11,,,7959,,,,,,,,1.2857367992401123,,,,
11,,,7979,,,,,,,,2.4238033294677734,,,,
11,,,7999,,,,,,,,1.1023625135421753,,,,
11,,,8019,,,,,,,,2.372692346572876,,,,
11,,,8039,,,,,,,,1.3003698587417603,,,,
11,,,8059,,,,,,,,2.569181203842163,,,,
11,,,8079,,,,,,,,3.3646183013916016,,,,
11,,,8099,,,,,,,,2.8709113597869873,,,,
11,,,8119,,,,,,,,3.2813022136688232,,,,
11,,,8139,,,,,,,,0.9500036835670471,,,,
11,,,8159,,,,,,,,1.078528881072998,,,,
11,,,8179,,,,,,,,1.9734009504318237,,,,
11,,,8199,,,,,,,,1.7251636981964111,,,,
11,,,8219,,,,,,,,2.583333730697632,,,,
11,,,8239,,,,,,,,1.4575471878051758,,,,
11,,,8259,,,,,,,,1.0143282413482666,,,,
11,,,8279,,,,,,,,1.6810154914855957,,,,
11,,,8299,,,,,,,,5.113873481750488,,,,
11,,,8319,,,,,,,,3.3085761070251465,,,,
11,,,8339,,,,,,,,1.0064568519592285,,,,
11,,,8359,,,,,,,,1.275260329246521,,,,
11,,,8379,,,,,,,,3.1685996055603027,,,,
11,,,8399,,,,,,,,1.1951642036437988,,,,
11,,,8419,,,,,,,,1.9245672225952148,,,,
11,,,8439,,,,,,,,3.3484745025634766,,,,
11,,,8459,,,,,,,,1.4877090454101562,,,,
11,,,8479,,,,,,,,4.1141767501831055,,,,
11,,,8499,,,,,,,,3.108513832092285,,,,
11,,,8519,,,,,,,,1.2496088743209839,,,,
11,,,8539,,,,,,,,1.5277013778686523,,,,
11,,,8559,,,,,,,,1.5672472715377808,,,,
11,,,8579,,,,,,,,1.5599920749664307,,,,
11,,,8599,,,,,,,,1.0689756870269775,,,,
11,,,8615,,,,,,,,,0.30380159616470337,0.19865447282791138,9.58089828491211,0.1347438544034958
11,,,8615,,,,,,0.35027438402175903,2.2668962478637695,,,,,
,0.0004993910125649561,0.0004993910125649561,8616,,,,,,,,,,,,
12,,,8619,,,,,,,,1.2051258087158203,,,,
12,,,8639,,,,,,,,2.3013997077941895,,,,
12,,,8659,,,,,,,,0.9032542109489441,,,,
12,,,8679,,,,,,,,3.3799524307250977,,,,
12,,,8699,,,,,,,,2.459486484527588,,,,
12,,,8719,,,,,,,,1.0605335235595703,,,,
12,,,8739,,,,,,,,3.879422664642334,,,,
12,,,8759,,,,,,,,3.747807741165161,,,,
12,,,8779,,,,,,,,1.360958456993103,,,,
12,,,8799,,,,,,,,3.4638593196868896,,,,
12,,,8819,,,,,,,,1.1031417846679688,,,,
12,,,8839,,,,,,,,3.4045066833496094,,,,
12,,,8859,,,,,,,,1.454584002494812,,,,
12,,,8879,,,,,,,,3.249237537384033,,,,
12,,,8899,,,,,,,,4.195852279663086,,,,
12,,,8919,,,,,,,,0.9583926796913147,,,,
12,,,8939,,,,,,,,2.418355941772461,,,,
12,,,8959,,,,,,,,5.100192070007324,,,,
12,,,8979,,,,,,,,1.0581222772598267,,,,
12,,,8999,,,,,,,,3.624424695968628,,,,
12,,,9019,,,,,,,,1.5918347835540771,,,,
12,,,9039,,,,,,,,3.3864803314208984,,,,
12,,,9059,,,,,,,,1.0278501510620117,,,,
12,,,9079,,,,,,,,1.3319907188415527,,,,
12,,,9099,,,,,,,,2.758397102355957,,,,
12,,,9119,,,,,,,,3.13753604888916,,,,
12,,,9139,,,,,,,,3.247804880142212,,,,
12,,,9159,,,,,,,,4.72922945022583,,,,
