epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
0,,,,2559,,,,,,,,,,,0.25199538469314575,,,,,,,,,,,,
0,,,,2579,,,,,,,,,,,0.251779168844223,,,,,,,,,,,,
0,,,,2599,,,,,,,,,,,0.189747154712677,,,,,,,,,,,,
0,,,,2619,,,,,,,,,,,0.12302131205797195,,,,,,,,,,,,
0,,,,2639,,,,,,,,,,,0.16030719876289368,,,,,,,,,,,,
0,,,,2659,,,,,,,,,,,0.3231445550918579,,,,,,,,,,,,
0,,,,2679,,,,,,,,,,,0.2312212884426117,,,,,,,,,,,,
0,,,,2699,,,,,,,,,,,0.2016965001821518,,,,,,,,,,,,
0,,,,2719,,,,,,,,,,,0.2200692743062973,,,,,,,,,,,,
0,,,,2739,,,,,,,,,,,0.3234049677848816,,,,,,,,,,,,
0,,,,2759,,,,,,,,,,,0.3166009485721588,,,,,,,,,,,,
0,,,,2779,,,,,,,,,,,0.16302038729190826,,,,,,,,,,,,
0,,,,2799,,,,,,,,,,,0.4380975067615509,,,,,,,,,,,,
0,,,,2819,,,,,,,,,,,0.4495222568511963,,,,,,,,,,,,
0,,,,2839,,,,,,,,,,,0.4629443883895874,,,,,,,,,,,,
0,,,,2859,,,,,,,,,,,0.20856010913848877,,,,,,,,,,,,
0,,,,2879,,,,,,,,,,,0.1710207760334015,,,,,,,,,,,,
0,,,,2899,,,,,,,,,,,0.2604786157608032,,,,,,,,,,,,
0,,,,2919,,,,,,,,,,,0.08696050941944122,,,,,,,,,,,,
0,,,,2939,,,,,,,,,,,0.14613297581672668,,,,,,,,,,,,
0,,,,2959,,,,,,,,,,,0.24531438946723938,,,,,,,,,,,,
0,,,,2979,,,,,,,,,,,0.5391982197761536,,,,,,,,,,,,
0,,,,2999,,,,,,,,,,,0.16710928082466125,,,,,,,,,,,,
0,,,,3019,,,,,,,,,,,0.11010831594467163,,,,,,,,,,,,
0,,,,3039,,,,,,,,,,,0.14148655533790588,,,,,,,,,,,,
0,,,,3059,,,,,,,,,,,0.5100197792053223,,,,,,,,,,,,
0,,,,3079,,,,,,,,,,,0.15828436613082886,,,,,,,,,,,,
0,,,,3099,,,,,,,,,,,0.2518889307975769,,,,,,,,,,,,
0,,,,3119,,,,,,,,,,,0.18758386373519897,,,,,,,,,,,,
0,,,,3139,,,,,,,,,,,0.09799235314130783,,,,,,,,,,,,
0,,,,3159,,,,,,,,,,,0.18662892282009125,,,,,,,,,,,,
0,,,,3179,,,,,,,,,,,0.2015746533870697,,,,,,,,,,,,
0,,,,3199,,,,,,,,,,,0.23548024892807007,,,,,,,,,,,,
0,,,,3219,,,,,,,,,,,0.20490022003650665,,,,,,,,,,,,
0,,,,3239,,,,,,,,,,,0.23342084884643555,,,,,,,,,,,,
0,,,,3259,,,,,,,,,,,0.337266743183136,,,,,,,,,,,,
0,,,,3279,,,,,,,,,,,0.21099668741226196,,,,,,,,,,,,
0,,,,3299,,,,,,,,,,,0.19404172897338867,,,,,,,,,,,,
0,,,,3319,,,,,,,,,,,0.21277183294296265,,,,,,,,,,,,
0,,,,3339,,,,,,,,,,,0.3246035873889923,,,,,,,,,,,,
0,,,,3359,,,,,,,,,,,0.37454086542129517,,,,,,,,,,,,
0,,,,3379,,,,,,,,,,,0.1350666582584381,,,,,,,,,,,,
0,,,,3399,,,,,,,,,,,0.1494143009185791,,,,,,,,,,,,
0,,,,3419,,,,,,,,,,,0.1403508186340332,,,,,,,,,,,,
0,,,,3439,,,,,,,,,,,0.2882012128829956,,,,,,,,,,,,
0,,,,3459,,,,,,,,,,,0.15267837047576904,,,,,,,,,,,,
0,,,,3479,,,,,,,,,,,0.17086844146251678,,,,,,,,,,,,
0,,,,3481,,,,,,,,,,,,0.6440765857696533,0.8646893501281738,0.6160895824432373,0.6145563721656799,0.6237673759460449,0.49785318970680237,0.623896598815918,0.5939196944236755,0.591132402420044,0.8443508744239807,0.4656665325164795,0.6440765857696533
0,,,,3481,,,,,,,,,0.7594020366668701,0.31512802839279175,,,,,,,,,,,,,
,0.00011999999999999999,0.00011999999999999999,1.2e-05,3482,,,,,,,,,,,,,,,,,,,,,,,
1,,,,3499,,,,,,,,,,,0.2306036651134491,,,,,,,,,,,,
1,,,,3519,,,,,,,,,,,0.34181854128837585,,,,,,,,,,,,
1,,,,3539,,,,,,,,,,,0.15622533857822418,,,,,,,,,,,,
1,,,,3559,,,,,,,,,,,0.09338090568780899,,,,,,,,,,,,
1,,,,3579,,,,,,,,,,,0.21522796154022217,,,,,,,,,,,,
1,,,,3599,,,,,,,,,,,0.5598595142364502,,,,,,,,,,,,
1,,,,3619,,,,,,,,,,,0.22561173141002655,,,,,,,,,,,,
1,,,,3639,,,,,,,,,,,0.222597137093544,,,,,,,,,,,,
1,,,,3659,,,,,,,,,,,0.1957838237285614,,,,,,,,,,,,
1,,,,3679,,,,,,,,,,,0.15211354196071625,,,,,,,,,,,,
1,,,,3699,,,,,,,,,,,0.17698752880096436,,,,,,,,,,,,
1,,,,3719,,,,,,,,,,,0.20432354509830475,,,,,,,,,,,,
1,,,,3739,,,,,,,,,,,0.2943127453327179,,,,,,,,,,,,
1,,,,3759,,,,,,,,,,,0.4343184232711792,,,,,,,,,,,,
1,,,,3779,,,,,,,,,,,0.25447845458984375,,,,,,,,,,,,
1,,,,3799,,,,,,,,,,,0.2465943992137909,,,,,,,,,,,,
1,,,,3819,,,,,,,,,,,0.12342694401741028,,,,,,,,,,,,
1,,,,3839,,,,,,,,,,,0.20936593413352966,,,,,,,,,,,,
1,,,,3859,,,,,,,,,,,0.11973562091588974,,,,,,,,,,,,
1,,,,3879,,,,,,,,,,,0.2077891081571579,,,,,,,,,,,,
1,,,,3899,,,,,,,,,,,0.251970112323761,,,,,,,,,,,,
1,,,,3919,,,,,,,,,,,0.27707672119140625,,,,,,,,,,,,
1,,,,3939,,,,,,,,,,,0.22213196754455566,,,,,,,,,,,,
1,,,,3959,,,,,,,,,,,0.1791391670703888,,,,,,,,,,,,
1,,,,3979,,,,,,,,,,,0.2228948473930359,,,,,,,,,,,,
1,,,,3999,,,,,,,,,,,0.4111241400241852,,,,,,,,,,,,
1,,,,4019,,,,,,,,,,,0.25850823521614075,,,,,,,,,,,,
1,,,,4039,,,,,,,,,,,0.17251445353031158,,,,,,,,,,,,
1,,,,4059,,,,,,,,,,,0.09651973843574524,,,,,,,,,,,,
1,,,,4079,,,,,,,,,,,0.24499249458312988,,,,,,,,,,,,
1,,,,4099,,,,,,,,,,,0.19260159134864807,,,,,,,,,,,,
1,,,,4119,,,,,,,,,,,0.18682503700256348,,,,,,,,,,,,
1,,,,4139,,,,,,,,,,,0.2633975148200989,,,,,,,,,,,,
1,,,,4159,,,,,,,,,,,0.15572147071361542,,,,,,,,,,,,
1,,,,4179,,,,,,,,,,,0.417523592710495,,,,,,,,,,,,
1,,,,4199,,,,,,,,,,,0.12849077582359314,,,,,,,,,,,,
1,,,,4219,,,,,,,,,,,0.22807365655899048,,,,,,,,,,,,
1,,,,4239,,,,,,,,,,,0.27907222509384155,,,,,,,,,,,,
1,,,,4259,,,,,,,,,,,0.17741945385932922,,,,,,,,,,,,
1,,,,4279,,,,,,,,,,,0.3025507628917694,,,,,,,,,,,,
1,,,,4299,,,,,,,,,,,0.17157891392707825,,,,,,,,,,,,
1,,,,4319,,,,,,,,,,,0.16460761427879333,,,,,,,,,,,,
1,,,,4339,,,,,,,,,,,0.16839435696601868,,,,,,,,,,,,
1,,,,4359,,,,,,,,,,,0.09813302010297775,,,,,,,,,,,,
1,,,,4379,,,,,,,,,,,0.1552988737821579,,,,,,,,,,,,
1,,,,4399,,,,,,,,,,,0.14291667938232422,,,,,,,,,,,,
1,,,,4419,,,,,,,,,,,0.22436052560806274,,,,,,,,,,,,
1,,,,4439,,,,,,,,,,,0.19139207899570465,,,,,,,,,,,,
1,,,,4459,,,,,,,,,,,0.15963557362556458,,,,,,,,,,,,
1,,,,4479,,,,,,,,,,,0.3281623125076294,,,,,,,,,,,,
1,,,,4499,,,,,,,,,,,0.18531036376953125,,,,,,,,,,,,
1,,,,4519,,,,,,,,,,,0.18442511558532715,,,,,,,,,,,,
1,,,,4539,,,,,,,,,,,0.2547004222869873,,,,,,,,,,,,
1,,,,4559,,,,,,,,,,,0.17382830381393433,,,,,,,,,,,,
1,,,,4579,,,,,,,,,,,0.1682697981595993,,,,,,,,,,,,
1,,,,4599,,,,,,,,,,,0.11484192311763763,,,,,,,,,,,,
1,,,,4619,,,,,,,,,,,0.4879325330257416,,,,,,,,,,,,
1,,,,4639,,,,,,,,,,,0.14411620795726776,,,,,,,,,,,,
1,,,,4659,,,,,,,,,,,0.44510260224342346,,,,,,,,,,,,
1,,,,4679,,,,,,,,,,,0.32222357392311096,,,,,,,,,,,,
1,,,,4699,,,,,,,,,,,0.14469574391841888,,,,,,,,,,,,
1,,,,4719,,,,,,,,,,,0.1426863968372345,,,,,,,,,,,,
1,,,,4739,,,,,,,,,,,0.14845004677772522,,,,,,,,,,,,
1,,,,4759,,,,,,,,,,,0.293535053730011,,,,,,,,,,,,
